attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
,,,0.458333333333333,,,,,0.458333333333333,,0,,,,,ZKHmSv7CqjlmeM7VSUnmcg,,,0.458333333333333,,"['Mexican', 'Restaurants']",,0.458333333333333,Tacos and Tequila Cantina,,,,,,,,2,,,,,5,,AZ,1,0.875,,,1,"5642 N 27th Ave
Phoenix, AZ 85017",0.875,,,,,1,0.458333333333333,,,1,0.875,,1,Phoenix,,,3.5,,business,,,33.5195854,,,-112.1173864,0.875,,0.875,0.875,1,,0.458333333333333,,,,,0.875,,,,,,0.458333333333333,,,casual,,1,[],,,,
0,,,0.229166666666667,,,,,0.229166666666667,0,1,0,0,,0,WeoWPUzYWYV6qABorsedfw,0,,0.229166666666667,0,"['Bakeries', 'Food', 'Delis', 'Restaurants']",0,0.229166666666667,Bakery By Chef Tom,0,0,,,,,,1,0,1,,,7,,AZ,1,0.666666666666667,0,0,1,"5835 W Plamaire Ave
Ste E
Phoenix, AZ 85301",0.666666666666667,,0,,,0,,,0,0,0.666666666666667,free,1,Phoenix,,,4.5,,business,1,0,33.5409838,0,,-112.1839915,0.666666666666667,,0.666666666666667,,1,0,,,,,1,,0,,,,,0.229166666666667,quiet,,casual,,1,[],,0,,0
1,,,0.458333333333333,,,,,0.458333333333333,0,1,0,0,,1,4gLecengX1JeGILm7DwU3w,0,,0.458333333333333,1,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']",0,0.458333333333333,Potbelly Sandwich Shop,0,0,,,,,,1,0,0,,,38,,AZ,1,0.875,0,0,1,"3121 W Peoria Ave
Phoenix, AZ 85029",0.875,,0,,,0,0.458333333333333,,0,0,0.875,no,1,Phoenix,,,4,,business,1,0,33.5814885937,0,,-112.126652689,0.875,,0.875,0.875,1,0,0.458333333333333,,,,0,0.833333333333333,0,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.416666666666667,,,,,0.416666666666667,0,0,0,0,,0,=-tKlJDgHrJDkU7EL9c8f3A,0,,0.416666666666667,0,"['Cantonese', 'Chinese', 'Restaurants']",0,0.416666666666667,Jade The Taste of China,0,0,,,,,,1,0,0,,,14,,AZ,1,0.875,1,0,1,"9641 N Metro Park W
Ste MM1
Phoenix, AZ 85051",0.875,,0,,,0,0.416666666666667,,0,0,0.875,free,1,Phoenix,1,,4.5,,business,,0,33.573735,0,,-112.1244738,0.875,,0.875,0.875,1,0,0.458333333333333,,,,1,0.875,0,,,,,0.416666666666667,loud,,casual,,1,[],,0,,0
0,,,0.291666666666667,,,,,0.291666666666667,0,0,0,0,,0,t2fYJQX4V7tFezUCaW2Gsw,0,,0.291666666666667,1,"['Southern', 'Restaurants']",0,0.291666666666667,Lo-lo's Chicken & Waffles,0,0,,,,,,2,0,1,,,45,,AZ,1,0.875,0,0,1,"Phoenix Airport
3400 E Sky Harbor Blvd
Phoenix, AZ 85034",0.875,,0,,,0,0.291666666666667,,0,0,0.875,no,1,Phoenix,,,2.5,,business,0,0,33.4360557662,0,,-111.998306426,0.875,,0.875,0.875,1,0,0.291666666666667,,,,0,0.875,1,,,,,0.291666666666667,loud,,casual,,0,[],,0,,0
0,,,0.416666666666667,,,,,0.416666666666667,0,1,0,0,,1,FgJcIZa8mtlajxc4uPNjDA,0,,0.416666666666667,0,"['American (Traditional)', 'Sandwiches', 'Salad', 'Restaurants']",0,0.416666666666667,GreenMix,0,0,,,,,,1,0,0,,,18,,AZ,1,0.875,0,0,1,"3961 E Chandler Blvd
Ste 100
Phoenix, AZ 85048",0.875,,0,,,0,0.4375,,0,0,0.875,no,1,Phoenix,1,,3.5,,business,1,0,33.3037326,0,,-111.9987787,0.875,,0.875,0.854166666666667,1,0,0.458333333333333,,,,0,0.854166666666667,0,,,,,0.416666666666667,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,,1,0,0,,,qm0a4q481Sa7dugkzqRgjg,0,,0.458333333333333,,"['Italian', 'Pizza', 'Restaurants']",0,0.458333333333333,Rosati's Pizza,,0,,,,,,2,,,,,16,,AZ,1,0.958333333333333,,,1,"2320 E Baseline Rd
Ste 158
Phoenix, AZ 85042",0.916666666666667,,,,,0,0.458333333333333,,0,1,0.916666666666667,,1,Phoenix,,,2.5,,business,,0,33.3786064596,,,-112.03062892,0.916666666666667,,0.916666666666667,0.958333333333333,1,,0.458333333333333,,,,1,0.916666666666667,0,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.333333333333333,,,,,0.333333333333333,0,0,0,0,,1,jI4iiwCDbS7-HiZERnI6bA,0,,0.333333333333333,0,"['Mexican', 'Restaurants']",0,0.333333333333333,Castillon Family Mexican Restaurant,0,0,,,,,,1,0,0,,,19,,AZ,1,0.833333333333333,0,0,1,"3510 E Bell Rd
Ste 3
Phoenix, AZ 85032",0.833333333333333,,0,,,1,0.333333333333333,,0,0,0.833333333333333,free,0,Phoenix,1,,4.5,,business,1,0,33.6413010557,0,,-112.006681077,0.833333333333333,,0.833333333333333,0.833333333333333,1,0,,,,,1,,0,,,,,0.333333333333333,quiet,,casual,,1,[],,0,,0
0,,,0.4375,,,,,0.4375,0,1,0,0,,0,Sij5euwpnCQ8qLdTuiR7kw,0,,0.4375,1,"['Greek', 'Mediterranean', 'Restaurants']",0,0.4375,Nino's Greek Cafe,1,0,,,,,,1,0,0,,,56,,AZ,1,0.833333333333333,0,0,1,"3102 N 16 St
Phoenix, AZ 85016",0.833333333333333,,0,,,0,0.4375,,0,0,0.833333333333333,free,1,Phoenix,,,4.5,,business,1,0,33.4840313519,0,,-112.047999077,0.833333333333333,,0.833333333333333,0.833333333333333,1,0,0.5,,,,1,0.833333333333333,1,,,,,0.4375,quiet,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,0,0,0,,0,sJ_z4cRjzj62lKTNth94YA,0,,0.458333333333333,0,"['Greek', 'American (Traditional)', 'Mediterranean', 'Restaurants']",1,0.458333333333333,Kabob Palace,0,0,,,,,,2,0,0,,,11,,AZ,1,0.875,0,0,1,"7816 N 27th Ave
Phoenix, AZ 85051",0.875,,0,,,0,0.458333333333333,,0,0,0.875,no,0,Phoenix,,,5,,business,1,0,33.5516353,0,,-112.1169966,0.875,,0.875,0.875,1,0,0.458333333333333,,,,1,0.875,0,,,,,0.458333333333333,quiet,,casual,,1,[],,0,,0
,,,,,,,,,0,0,,,,0,zPUSk0zyx6OSpKXOfAy8yw,,,,0,"['Seafood', 'Mexican', 'Restaurants']",,,Mariscos Vuelve a la Vida Restaurant & Banquet Hall,0,,,,,,,2,0,0,,,6,,AZ,1,,0,0,1,"220 E Southern Ave
Phoenix, AZ 85040",,,0,,,0,,,,0,,,1,Phoenix,,,3,,business,,,33.3928071,0,,-112.070752,,,,,1,0,,,,,1,,,,,,,,average,,casual,,1,[],,,,
0,,1,0.666666666666667,,,,,0.416666666666667,0,1,2,0,,1,kUj1sHZisz7zxNysplBoCg,0,,0.666666666666667,0,"['Gastropubs', 'American (Traditional)', 'American (New)', 'Restaurants']",1,0.666666666666667,Wild Game Grill,0,1,,,,,,2,0,0,,0,103,,AZ,1,0.916666666666667,1,0,1,"2445 E Thomas Rd
Phoenix, AZ 85016",0.916666666666667,,0,,,1,0.416666666666667,,0,0,0.916666666666667,free,0,Phoenix,1,,4,,business,1,0,33.4800325,0,0,-112.0283324,0.916666666666667,,0.916666666666667,0.916666666666667,1,0,0.416666666666667,,0,,1,0.916666666666667,0,,,,,0.666666666666667,average,outdoor,casual,,1,[],,0,,0
0,,,0.4375,,,,,0.4375,0,0,1,0,,0,5kMG-SokIwAfUFRBe1Zi1Q,0,,0.4375,0,"['Food', 'Ethnic Food', 'Specialty Food', 'Mexican', 'Restaurants']",1,0.375,Taqueria Don Beto,0,0,,,,,,1,0,0,,,7,,AZ,1,0.0208333333333333,0,0,1,"2722 E McDowell Rd
Phoenix, AZ 85008",0.0208333333333333,,0,,,0,0.375,,0,0,0.0208333333333333,no,1,Phoenix,,,4.5,,business,0,0,33.4659719749,0,,-112.023653761,0.0208333333333333,,0.0208333333333333,0.0833333333333333,1,0,0.375,,,,1,0.0833333333333333,0,,,,,0.4375,very_loud,,casual,,1,[],,0,,0
0,,,0.375,,,,,0.375,0,1,2,0,,1,ptWjwm9zqqYcSUkqBvm7-g,0,,0.375,0,"['Mexican', 'Restaurants']",0,0.375,Fuzzy's Taco Shop,0,0,,,,,,1,0,0,,,17,,AZ,1,0.958333333333333,1,0,1,"4231 E Thomas Rd
Phoenix, AZ 85018",0.875,,0,,,0,0.375,,0,0,0.875,free,0,Phoenix,,,2.5,,business,1,0,33.47987,0,,-111.989954,0.875,,0.875,0.875,1,0,0.375,,,,1,0.875,1,,,,,0.375,average,,casual,,1,[],,0,,0
0,,,0.416666666666667,,,,,0.416666666666667,0,1,1,0,,0,aX8xuj7PWFGVqyBN06ysQw,0,,0.416666666666667,1,"['Pizza', 'Restaurants']",0,0.416666666666667,Fired Pie,1,0,,,,,,1,0,0,,,50,,AZ,1,0.833333333333333,0,0,1,"201 E Washington St
Ste 111
Phoenix, AZ 85004",0.833333333333333,,0,,,0,0.458333333333333,,0,0,0.833333333333333,free,1,Phoenix,,,4.5,,business,0,0,33.4478413,0,,-112.0705004,0.833333333333333,,0.833333333333333,0.833333333333333,1,0,0.458333333333333,,,,0,0.833333333333333,1,,,,,0.416666666666667,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,1,0,0,,0,m5xIiMqFcEadweUYQLFyFQ,0,,0.458333333333333,0,"['Sandwiches', 'Restaurants']",,0.458333333333333,Jimmy John's,0,0,,,,,,1,0,0,,,18,,AZ,1,0.916666666666667,0,0,1,"10045 W Camelback Rd
Ste 100
Phoenix, AZ 85037",0.916666666666667,,0,,,0,0.458333333333333,,0,1,0.916666666666667,no,1,Phoenix,,,4,,business,0,0,33.5074850806,0,,-112.276939116,0.916666666666667,,0.916666666666667,0.916666666666667,1,0,0.458333333333333,,,,0,0.916666666666667,0,,,,,0.458333333333333,quiet,,casual,,1,[],,0,,0
0,,1,0.458333333333333,,,,,0.458333333333333,0,0,2,0,,0,DKBtVEVkLJmT25aMbcvTcA,0,,0.458333333333333,0,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']",1,0.458333333333333,Ten Handcrafted American Fare & Spirits,0,0,,,0,,1,2,0,1,0,0,232,,AZ,1,0.958333333333333,1,0,1,"2501 E Camelback Rd
Ste 40
Phoenix, AZ 85016",0.875,,0,0,,1,0.583333333333333,,0,0,0.875,free,1,Phoenix,1,,5,,business,,0,33.5080183,0,0,-112.0270172,0.875,,0.875,0.958333333333333,0,0,,,0,,1,,0,,,,,0.458333333333333,average,no,casual,,1,[],,0,0,1
0,,,0.4375,,,,,0.4375,0,1,2,0,,1,SOHCmm0eY3FH2zYw1-Xtkg,0,,0.4375,0,"['Thai', 'Restaurants']",1,0.4375,Thai Basil Signature,0,0,,,,,,2,0,0,,,80,,AZ,1,0.895833333333333,1,0,1,"4550 E Cactus Rd
Phoenix, AZ 85032",0.875,,0,,,1,0.458333333333333,,0,1,0.875,free,1,Phoenix,1,,4,,business,1,0,33.6015378108,0,,-111.982764825,0.875,,0.875,0.895833333333333,1,0,0.458333333333333,,,,1,0.875,1,,1,,,0.4375,quiet,,casual,,1,[],,0,,0
0,,,0.708333333333333,,,,,0.708333333333333,0,1,1,0,,,Qu1CuEVFVGiINEoGYXFqaw,0,,0.708333333333333,0,"['Indian', 'Restaurants']",1,0.708333333333333,Marigold Maison- Paradise Valley,,0,,,,,,2,0,,,,172,,AZ,1,0.916666666666667,0,,1,"4720 E Cactus Rd
Ste D118
Phoenix, AZ 85032",0.875,,1,,,1,0.708333333333333,,0,1,0.875,free,1,Phoenix,1,,4.5,,business,1,0,33.5985232579,0,,-111.978462943,0.875,,0.875,0.916666666666667,1,,0.708333333333333,,,,0,0.875,1,,,,,0.708333333333333,average,,casual,,1,[],,0,,0
0,,,0.291666666666667,,,,,0.291666666666667,0,1,0,0,,0,T8-P1-wD99kle299ixDItw,0,,0.291666666666667,0,"['Food', 'Juice Bars & Smoothies', 'Gluten-Free', 'Restaurants']",0,0.291666666666667,Nekter Juice Bar,0,0,,,,,,1,1,0,,,36,,AZ,1,0.791666666666667,0,0,1,"4340 Indian School Rd
Ste 19
Phoenix, AZ 85018",0.791666666666667,,0,,,0,0.291666666666667,,0,0,0.791666666666667,no,1,Phoenix,1,,4,,business,0,0,33.4954826,0,,-111.9883722,0.791666666666667,,0.791666666666667,0.75,1,0,0.291666666666667,,,,0,0.75,1,,,,,0.291666666666667,quiet,,casual,,1,[],,0,,0
0,,,0.4375,,,,,0.4375,0,1,1,0,,1,lp-J_cO5owuMzGJqdn3PNg,0,,0.4375,0,"['Fast Food', 'Pizza', 'Restaurants']",0,0.4375,MOD Pizza,0,0,,,,,,1,0,0,,,99,,AZ,1,0.916666666666667,1,0,1,"3121 West Peoria Ave
Phoenix, AZ 85029",0.875,,0,,,0,0.4375,,1,0,0.875,no,1,Phoenix,1,,4,,business,0,0,33.581831,0,,-112.1270027,0.875,,0.875,0.916666666666667,1,0,0.4375,,,,0,0.875,0,,0,0,,0.4375,average,,casual,,1,[],,0,,0
0,,,0.25,,,,,0.25,0,1,0,0,,0,ykkz5ODLIVMuA0TzEarQ0A,0,,0.25,0,"['Fast Food', 'Restaurants']",0,0.25,Chick-fil-A,0,0,,,,,,1,1,0,,,19,,AZ,1,0.916666666666667,0,0,1,"3111 W Peoria Ave
Phoenix, AZ 85029",0.916666666666667,,0,,,0,0.25,,0,0,0.916666666666667,free,1,Phoenix,,,3.5,,business,1,0,33.5818189,0,,-112.1266855,0.916666666666667,,0.916666666666667,0.958333333333333,1,0,,,,,0,,0,,,1,,0.25,average,,casual,,1,[],,0,,0
1,,,0.458333333333333,,,,,0.458333333333333,0,0,0,0,,1,uuz88xYUWYFn6j0SJCVcTg,0,,0.458333333333333,0,"['Mexican', 'Restaurants']",0,0.458333333333333,Mucho Macho Taco,0,0,,,,,,1,0,0,,,115,,AZ,1,0.875,1,0,1,"5341 N 7th Ave
Phoenix, AZ 85013",0.875,,0,,,0,0.458333333333333,,0,0,0.875,no,1,Phoenix,1,,4,,business,0,0,33.5163421,0,,-112.0822543,0.875,,0.875,0.875,1,0,0.458333333333333,,,,0,0.875,0,,0,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.375,,,,,0.375,0,0,1,0,,0,M3uBjC_t6oHBecgYKP09Sg,0,,0.375,0,"['Mexican', 'Restaurants']",0,0.375,La Flama Mexican Food,0,0,,,,,,2,0,0,,,7,,AZ,1,0.833333333333333,0,0,1,"1820 N 75th Ave
Ste 108
Phoenix, AZ 85035",0.833333333333333,,0,,,0,0.375,,0,0,0.833333333333333,no,1,Phoenix,,,3.5,,business,1,0,33.468226,0,,-112.221156,0.833333333333333,,0.833333333333333,0.833333333333333,1,0,0.375,,,,1,0.833333333333333,0,,,,,0.375,average,,casual,,1,[],,0,,0
,,,0.458333333333333,,,,,0.458333333333333,0,1,0,,,0,d98lzwtQOkJqtNW9M9DORg,,,0.458333333333333,0,"['Food', 'Cuban', 'Food Trucks', 'Restaurants']",0,,Comfort Cravings,1,,,,,,,,0,0,,,5,,AZ,1,0.875,0,0,1,"Phoenix, AZ 85003",0.583333333333333,,0,,,0,0.375,,,,0.583333333333333,no,1,Phoenix,1,,5,,business,1,,33.4584974475,0,,-112.155992572,,,0.583333333333333,0.583333333333333,,0,,,,,0,,,,1,,,0.458333333333333,,,casual,,1,[],,,,
0,,,,,,,,,0,0,0,0,,0,hZGr-D_hHtCqUul0mXTQ3A,0,,,0,"['Barbeque', 'Restaurants']",0,,Joes Real Bbq,0,0,,,,,,2,0,0,,,26,,AZ,1,,0,0,1,"Phoenix Sky Harbor Airport
Terminal 4
Phoenix, AZ 85034",,,1,,,0,,,0,0,,free,1,Phoenix,,,3.5,,business,0,0,33.4358443,0,,-111.9979831,,,,,1,0,,,,,0,,0,,,,,,loud,,casual,,1,[],,0,,0
,,,0.3125,,,,,0.3125,0,1,0,,,,IjNkVSEzpKTTNvr2TAFkPg,,,0.3125,0,"['Sandwiches', 'Delis', 'Breakfast & Brunch', 'Restaurants']",0,0.3125,Humphrey's Kitchen & Koffee,,,,,,,,1,0,,,,5,,AZ,1,0.604166666666667,0,,1,"4742 N 24th St
Ste A-100
Phoenix, AZ 85016",0.625,,0,,,0,,,,0,0.625,,1,Phoenix,,,4,,business,1,,33.507108,0,,-112.0307845,0.625,,0.625,,1,,,,,,1,,,,,,,0.3125,average,,casual,,1,[],,,,
0,,,,,,,,,,0,0,0,,0,2dhfkraQr7AcmYIQHOed_w,0,,,,"['Chicken Wings', 'Restaurants']",,,Mr Chicken,0,0,,,,,,1,,0,,,10,,AZ,1,,,0,1,"1717 W Southern Ave
Phoenix, AZ 85041",,,,,,0,,,0,0,,,1,Phoenix,,,3,,business,,0,33.391808,,,-112.096008,,,,,1,0,,,,,1,,0,,,,,,average,,casual,,1,[],,0,,0
0,,,0.447916666666667,,,,,0.447916666666667,0,0,0,0,,0,MWPvJ4kDuHIdu26Gs7T_2Q,0,,0.447916666666667,0,"['Chicken Wings', 'Restaurants']",0,0.447916666666667,Wingstop,0,0,,,,,,1,0,0,,,15,,AZ,1,0,0,0,1,"2320 Baseline Rd
Ste 152
Phoenix, AZ 85042",0,,0,,,0,0.447916666666667,,0,0,0,no,1,Phoenix,,,3,,business,1,0,33.3794083,0,,-112.0315516,0,,0,0,1,0,0.447916666666667,,,,1,0,0,,,,,0.447916666666667,average,,casual,,1,[],,0,,0
0,,,0.25,,,,,0.25,0,1,0,0,,1,Ot8ZYcmDZIbUeoGiU6XtaQ,0,,0.25,1,"['Breakfast & Brunch', 'Cafes', 'Sandwiches', 'Restaurants']",0,0.25,The Brown Bag,0,0,,,,,,1,0,0,,,78,,AZ,1,0.625,0,0,1,"7575 N 16 St
Phoenix, AZ 85020",0.625,,0,,,0,0.291666666666667,,0,0,0.625,free,1,Phoenix,,,5,,business,1,0,33.5464488728,0,,-112.047284652,0.625,,0.625,0.583333333333333,1,0,,,,,1,,1,,,,,0.25,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,1,1,0,,1,WiRBzwdzVMDp6JRjWRNaqA,0,,0.458333333333333,0,"['Pizza', 'Salad', 'Restaurants']",1,0.458333333333333,Fired Pie,0,0,,,,,,1,0,0,,,43,,AZ,1,0.875,1,0,1,"4921 E Ray Rd
Ste 104
Phoenix, AZ 85044",0.875,,0,,,0,0.458333333333333,,0,0,0.875,free,1,Phoenix,,,4,,business,0,0,33.3172434,0,,-111.9765164,0.875,,0.875,0.895833333333333,1,0,0.458333333333333,,,,0,0.895833333333333,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.416666666666667,,,,,0.416666666666667,0,1,,0,,0,srTXrlGh3EVB7kAwY5b8og,0,,0.416666666666667,0,"['Burgers', 'Restaurants']",1,0.416666666666667,Smashburger,0,0,,,,,,2,0,0,,,27,,AZ,1,0.916666666666667,0,0,1,"3121 W Peoria Ave
Suite 108
Phoenix, AZ 85029",0.916666666666667,,1,,,0,0.416666666666667,,0,0,0.916666666666667,,1,Phoenix,,,3.5,,business,1,0,33.5814492,0,,-112.1263247,0.916666666666667,,0.916666666666667,0.916666666666667,1,0,0.416666666666667,,,,0,0.916666666666667,1,,,0,,0.416666666666667,quiet,,casual,,1,[],,0,,0
0,,1,0.4375,,,,,0.4375,0,1,2,0,,1,8ZKHkc8IGwzmPmd96Bf1Kg,0,,0.4375,0,"['Bars', 'Food', 'Mediterranean', 'Wine Bars', 'Juice Bars & Smoothies', 'Nightlife', 'Restaurants']",0,0.4375,Pita Bistro,0,0,,,,,,1,0,0,,0,100,,AZ,1,0.833333333333333,1,0,1,"4740 S 48th St
Ste 111
Phoenix, AZ 85040",0.833333333333333,,0,,,0,0.458333333333333,,0,0,0.833333333333333,free,1,Phoenix,1,,4.5,,business,1,0,33.4045979,0,0,-111.9791726,0.833333333333333,,0.833333333333333,0.791666666666667,1,0,,,0,,1,,1,,,,,0.4375,average,no,casual,,1,[],,0,,0
1,,,0.458333333333333,,,,,0.458333333333333,0,1,0,0,,1,ZxGg3JpHVryyPSVpQHdLvQ,0,,0.458333333333333,0,"['Chinese', 'Restaurants']",0,0.458333333333333,Mr. Cooks Chinese Cuisine,0,0,,,,,,1,0,0,,,52,,AZ,1,0.895833333333333,1,0,1,"3208 E Cactus Rd
Phoenix, AZ 85032",0.875,,0,,,0,0.458333333333333,,0,1,0.875,no,1,Phoenix,,,3.5,,business,1,0,33.5974201,0,,-112.0123844,0.875,,0.875,0.895833333333333,1,0,0.458333333333333,,,,0,0.875,1,,,,,0.458333333333333,average,,casual,,0,[],,0,,0
1,,,0.458333333333333,,,,,0.458333333333333,0,1,0,0,,1,NUkwod-8wWjQ-3ghMoh8bQ,0,,0.458333333333333,0,"['Burgers', 'Hot Dogs', 'American (New)', 'Restaurants']",0,0.458333333333333,Lucky's Burgers & Hotdog Grill,0,0,,,,,,1,0,0,,,83,,AZ,1,0.833333333333333,0,0,1,"7000 E Mayo Blvd
Ste 1066
Phoenix, AZ 85054",0.833333333333333,,1,,,0,0.458333333333333,,0,1,0.791666666666667,free,1,Phoenix,1,,4,,business,1,0,33.6577429,0,,-111.929248,0.791666666666667,,0.791666666666667,0.833333333333333,1,0,0.458333333333333,,,,1,0.75,0,,1,0,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,1,2,0,,0,77pQVPhksTpz-Yz8v4bK_A,0,,0.458333333333333,0,"['Pizza', 'Restaurants']",1,0.458333333333333,Forge Pizza,0,0,,,,,,2,0,0,,,51,,AZ,1,0.875,1,0,1,"2502 E Camelback Rd
Ste 148
Phoenix, AZ 85016",0.833333333333333,,0,,,1,0.458333333333333,,0,0,0.833333333333333,free,1,Phoenix,,,4,,business,0,0,33.5107603218,0,,-112.026357961,0.833333333333333,,0.833333333333333,0.875,1,0,0.458333333333333,,,,1,0.791666666666667,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,0,0,0,,1,XbReB8Lbr16i27Er-wV_ng,0,,0.458333333333333,0,"['Lebanese', 'Mediterranean', 'Middle Eastern', 'Halal', 'Restaurants']",1,0.458333333333333,Mashawi Lebanese Grill,0,0,,,,,,2,0,0,,,62,,AZ,1,0.875,1,0,1,"814 E Union Hills Dr
Ste C-6
Phoenix, AZ 85024",0.875,,0,,,1,0.458333333333333,,0,1,0.875,free,1,Phoenix,1,,4,,business,1,0,33.6561233,1,,-112.0629591,0.875,,0.875,0.875,1,0,0.458333333333333,,,,1,0.875,1,,,,,0.458333333333333,quiet,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,1,2,0,,1,5D5DLnLMYiIt2ztgp6rTqA,0,,0.458333333333333,0,"['Nightlife', 'Seafood', 'Bars', 'Barbeque', 'Restaurants']",1,0.458333333333333,Angry Crab Shack,0,0,,,,,,2,0,0,,,467,,AZ,1,0.958333333333333,0,0,1,"2808 East Indian School Rd
Phoenix, AZ 85016",0.916666666666667,,0,,,1,0.458333333333333,,0,0,0.916666666666667,no,1,Phoenix,1,,4,,business,0,0,33.4962047,1,,-112.0212354,0.916666666666667,,0.916666666666667,0.958333333333333,1,0,0.458333333333333,,,,1,0.916666666666667,1,,,,,0.458333333333333,loud,,casual,,1,[],,0,,0
0,,,0.375,,,,,0.375,0,1,0,0,,0,WLDWl3QyQCeZ7EnHxH6Pwg,0,,0.375,0,"['American (Traditional)', 'Fast Food', 'Chicken Wings', 'Restaurants']",1,0.375,Raising Cane's,0,0,,,,,,1,0,0,,,39,,AZ,1,0,1,0,1,"4506 E Cactus Rd
Phoenix, AZ 85032",0,,0,,,0,0.375,,0,0,0,no,1,Phoenix,,,3.5,,business,1,0,33.6002263,0,,-111.9864303,0,,0,0,1,0,0.375,,,,0,0,1,,,1,,0.375,average,,casual,,1,[],,0,,0
0,,,0.4375,,,,,0.4375,0,1,0,0,,0,Ak8rB_c6yqrOqzzJhWv01Q,0,,0.4375,0,"['Japanese', 'Restaurants']",,0.4375,Yogis Grill,0,0,,,,,,2,0,0,,,18,,AZ,1,0.875,0,0,1,"3121 W Peoria Ave
Ste 105
Phoenix, AZ 85029",0.875,,0,,,0,0.458333333333333,,0,0,0.875,no,1,Phoenix,,,4.5,,business,,0,33.5815364,0,,-112.126827,0.875,,0.875,0.875,1,0,,,,,0,,0,,,,,0.4375,,,casual,,1,[],,0,,0
,,,,,,,,,0,0,,,,,cUndwJ-7cBhpE_AtnlaWsA,,,,0,"['Burgers', 'Fast Food', 'Restaurants']",,,Burger King,,,,,,,,1,0,,,,4,,AZ,1,,0,,1,"9802 N 7th St
Phoenix, AZ 85020",,,0,,,0,,,,0,,free,1,Phoenix,,,1.5,,business,,,33.5753505446,0,,-112.065639526,,,,,1,,,,,,1,,,,,1,,,,,casual,,0,[],,,,
